Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2015-03-01,88.82083892822266,295.6998596191406,1329.4803466796875,768.4837646484375,543.7218627929688,1616.685546875,140.85491943359375,402.4513854980469,346.7253112792969,170.5397186279297,956.203857421875,689.066650390625,182.69602966308594,832.9158935546875,3241.85693359375,1406.0408935546875,536.6715087890625,413.7748107910156,730.087158203125,484.9784851074219,121.76587677001953,763.6705932617188,266.19830322265625,852.8309326171875,453.2008361816406,173.41189575195312,75.42973327636719,653.92919921875,998.6373901367188,551.1599731445312,6209.72021484375,86.88743591308594,138.13449096679688,79.51557922363281,388.84881591796875,251.68118286132812,971.660400390625,134.13351440429688,544.1408081054688,11.430185317993164,1103.469482421875,515.7625122070312,374.4203796386719,2800.80419921875,270.8748474121094,224.32394409179688
2015-04-01,97.31536865234375,304.6705322265625,1104.162109375,722.2117919921875,551.0983276367188,1562.210693359375,142.8813018798828,396.1673889160156,335.9700012207031,160.85382080078125,973.6131591796875,615.1259155273438,192.72679138183594,803.99267578125,3075.988525390625,1346.9315185546875,531.77490234375,371.63348388671875,731.8761596679688,468.9026184082031,121.38831329345703,743.388916015625,279.4027404785156,792.9595336914062,396.7945861816406,171.54922485351562,77.56395721435547,663.7139282226562,947.3305053710938,531.2999267578125,5874.75830078125,88.92870330810547,138.84129333496094,78.19363403320312,405.9609680175781,254.2257843017578,890.9495239257812,128.09393310546875,508.04425048828125,13.003527641296387,1064.4755859375,508.9231872558594,366.0064697265625,2600.517578125,300.5874938964844,192.12989807128906
2015-05-01,101.94873809814453,310.71502685546875,1177.3748779296875,745.5136108398438,568.1806030273438,1856.79150390625,152.06219482421875,413.04052734375,375.2002258300781,178.81642150878906,1127.2620849609375,629.1015625,207.7624053955078,848.9868774414062,3285.066162109375,1675.41455078125,539.3826293945312,428.4990539550781,731.8761596679688,498.1854248046875,122.00186157226562,751.4317626953125,267.67486572265625,841.2321166992188,413.3221435546875,174.07711791992188,76.2409896850586,696.777587890625,960.7744750976562,583.7803344726562,6034.70947265625,80.7931900024414,150.64735412597656,79.0184555053711,412.8576354980469,262.1423645019531,916.8092041015625,131.8348846435547,481.45501708984375,11.854194641113281,1127.8167724609375,454.087158203125,361.7038269042969,2895.59521484375,338.570556640625,200.3701629638672
2015-06-01,46.61909866333008,296.3476257324219,1277.7750244140625,715.486328125,542.5086059570312,2037.8526611328125,152.56005859375,533.2191162109375,370.3074645996094,184.95823669433594,1223.943603515625,595.2020263671875,223.80746459960938,876.95361328125,3307.55322265625,1736.6141357421875,510.01824951171875,389.92034912109375,731.8761596679688,506.0574035644531,105.62481689453125,801.3930053710938,259.8702697753906,840.0289916992188,402.1982727050781,167.71754455566406,72.57579803466797,690.0552368164062,1035.3101806640625,595.0327758789062,5699.099609375,81.44402313232422,141.3988800048828,76.48897552490234,476.278076171875,250.7547149658203,829.9777221679688,119.16970825195312,433.9742431640625,10.991742134094238,1102.1734619140625,391.3470764160156,350.2303161621094,2913.259521484375,328.125244140625,195.01934814453125
2015-07-01,44.72046661376953,312.8060607910156,1320.40185546875,840.9906005859375,556.6306762695312,2024.5050048828125,183.78704833984375,539.8703002929688,369.20556640625,194.92811584472656,1397.0172119140625,685.7782592773438,233.2644805908203,915.0902099609375,3787.640869140625,1690.9083251953125,550.5833129882812,423.1998291015625,731.8761596679688,527.1598510742188,99.30054473876953,814.2156982421875,259.5330810546875,941.0980834960938,446.7476501464844,176.962646484375,69.18102264404297,693.026611328125,1040.2171630859375,632.734130859375,5703.76513671875,79.90567016601562,124.54610443115234,78.08364868164062,477.1114196777344,257.7214050292969,780.44091796875,126.38117980957031,383.6946105957031,8.909591674804688,1094.8896484375,434.6754150390625,309.451416015625,3064.788330078125,328.1864929199219,203.2774200439453
2015-08-01,39.7137336730957,342.11358642578125,1306.9957275390625,808.4105224609375,496.77752685546875,1825.4244384765625,180.39169311523438,493.5615539550781,312.3436584472656,185.76800537109375,1305.134765625,659.7611694335938,194.63943481445312,1102.8572998046875,4019.699951171875,1685.90771484375,510.6258239746094,411.6686096191406,743.6923217773438,490.8931579589844,75.56092071533203,760.5470581054688,238.50613403320312,825.9273681640625,453.9441223144531,176.5012664794922,77.53451538085938,649.4757690429688,930.8381958007812,571.8466186523438,5352.068359375,71.85889434814453,109.29183197021484,71.84245300292969,407.6056213378906,236.05776977539062,853.085205078125,109.59003448486328,340.0122985839844,8.3726224899292,1120.535888671875,426.83624267578125,325.1130676269531,2812.385986328125,310.82818603515625,206.5165557861328
2015-09-01,42.72595977783203,287.7815246582031,1405.88330078125,801.7418212890625,484.9389953613281,1890.341064453125,172.3878173828125,504.37896728515625,299.4784851074219,183.62600708007812,1372.8648681640625,616.899169921875,174.0518341064453,1050.7772216796875,3888.626708984375,1577.4552001953125,521.1891479492188,418.5867004394531,743.6923217773438,510.6494140625,66.82965087890625,719.7767944335938,232.02635192871094,910.9970092773438,481.9631042480469,178.48257446289062,74.93892669677734,645.8880004882812,851.4826049804688,591.9402465820312,5712.95947265625,73.21975708007812,104.74754333496094,72.77727508544922,410.65350341796875,226.3234405517578,824.093994140625,117.10372924804688,298.4791259765625,7.897158622741699,1131.024169921875,461.936279296875,305.91241455078125,2609.43310546875,283.4594421386719,215.9250030517578
2015-10-01,48.82966232299805,285.1347351074219,1280.2257080078125,791.3104248046875,465.1266174316406,2085.21240234375,196.1602783203125,513.3338012695312,309.4064025878906,188.02943420410156,1439.63720703125,669.6612548828125,169.9608612060547,1087.438232421875,3998.44580078125,1573.097412109375,553.7296752929688,371.51348876953125,743.6923217773438,525.364990234375,80.4249038696289,707.3203735351562,237.7336883544922,881.466552734375,470.9712219238281,181.65814208984375,76.71707153320312,685.3031616210938,827.64306640625,554.3759765625,5539.13037109375,79.77271270751953,113.0362548828125,71.55607604980469,451.3235778808594,226.22799682617188,844.1649780273438,122.28086853027344,384.7941589355469,9.160109519958496,1090.44677734375,446.8520202636719,336.8067932128906,2817.0439453125,284.3254089355469,206.89578247070312
2015-11-01,43.54507064819336,257.9446716308594,1292.2210693359375,800.919189453125,458.5224609375,2027.00048828125,191.5901641845703,544.6556396484375,296.3759765625,194.6453094482422,1302.0614013671875,624.2703857421875,175.61912536621094,1084.0927734375,2905.48046875,1483.233154296875,558.1526489257812,373.3569030761719,743.6923217773438,514.9254150390625,73.72681427001953,723.336669921875,234.77273559570312,904.0372924804688,455.3980407714844,187.90066528320312,76.30835723876953,689.9869384765625,806.4349975585938,639.5745239257812,5257.5498046875,78.63137817382812,107.17733001708984,75.69659423828125,460.5624084472656,237.2984161376953,694.5894775390625,126.03768157958984,423.32855224609375,8.506346702575684,1044.089111328125,442.12774658203125,367.171875,2734.029052734375,257.1421813964844,205.848388671875
2015-12-01,44.07352828979492,251.11106872558594,1430.1177978515625,843.949951171875,439.39495849609375,2070.128173828125,198.143798828125,590.751220703125,301.73883056640625,192.6055145263672,1321.326904296875,630.1867065429688,175.2206268310547,1088.380615234375,2904.1728515625,1494.4622802734375,560.1142578125,366.5622863769531,1148.6689453125,517.0276489257812,81.0947036743164,768.545166015625,224.3021697998047,936.6126098632812,462.7236022949219,177.93975830078125,86.98563385009766,717.5924682617188,748.2667236328125,595.9448852539062,5228.7939453125,87.85209655761719,112.69024658203125,78.44770050048828,483.1833801269531,214.20323181152344,780.9012451171875,133.9637451171875,391.1415710449219,9.650430679321289,1071.93408203125,432.347900390625,334.1119689941406,2714.019287109375,270.9657287597656,202.2186279296875
2016-01-01,38.49827575683594,204.28640747070312,1436.50537109375,830.9117431640625,399.574462890625,1914.745849609375,185.55984497070312,582.7352294921875,256.9743957519531,192.78900146484375,1198.0050048828125,567.4832153320312,169.98741149902344,1075.2808837890625,2901.183349609375,1467.070068359375,506.2337341308594,371.1278076171875,1072.545654296875,501.5953369140625,67.45932006835938,727.7015380859375,197.52493286132812,897.8025512695312,487.63043212890625,173.81422424316406,89.07978820800781,681.2669067382812,646.3037719726562,577.6311645507812,4937.44189453125,85.56944274902344,105.46499633789062,82.17137908935547,493.0889892578125,171.68704223632812,831.174560546875,115.91253662109375,336.76361083984375,9.275259971618652,1051.8970947265625,415.564453125,350.0404052734375,2772.14453125,270.3781433105469,203.26605224609375
2016-02-01,31.0469970703125,189.3198699951172,1427.582275390625,808.1784057617188,367.63006591796875,1799.6705322265625,160.66604614257812,583.0941162109375,279.6668395996094,166.04478454589844,1227.7607421875,498.66949462890625,165.23233032226562,895.8395385742188,2836.580810546875,1675.7823486328125,496.3884582519531,351.13421630859375,963.7457885742188,464.32867431640625,65.7847900390625,739.7275390625,163.1093292236328,802.2998657226562,453.78643798828125,160.4877471923828,94.92826843261719,628.2484741210938,631.2556762695312,575.218994140625,4505.59521484375,71.78341674804688,90.47846221923828,72.27857208251953,460.3481750488281,151.5026092529297,813.0363159179688,94.88334655761719,299.57867431640625,9.252972602844238,959.8570556640625,344.41131591796875,304.9018249511719,2702.35546875,236.0513153076172,189.62181091308594
2016-03-01,39.00031280517578,238.4063262939453,1296.36572265625,829.4788818359375,434.55194091796875,1967.071044921875,170.55380249023438,680.6130981445312,310.9576416015625,198.00791931152344,1196.6910400390625,496.5357666015625,155.1112060546875,930.4273071289062,2835.60009765625,1700.60791015625,573.4351196289062,351.5011291503906,1004.920654296875,511.7720947265625,84.15668487548828,774.5581665039062,203.10353088378906,935.3075561523438,509.9837951660156,178.18402099609375,108.14213562011719,678.3269653320312,713.7999877929688,567.0691528320312,5179.7705078125,78.396240234375,99.80133819580078,77.73356628417969,497.7560729980469,185.38194274902344,780.7584838867188,111.10194396972656,386.4435119628906,11.875452995300293,1111.322998046875,393.6424865722656,326.3642883300781,3151.4951171875,295.45843505859375,205.6590118408203
2016-04-01,46.31303405761719,230.30165100097656,1285.1434326171875,827.4254150390625,462.1914367675781,2083.0966796875,187.12249755859375,673.1416625976562,322.3038635253906,215.1024627685547,1275.134033203125,520.8314819335938,167.42430114746094,1000.8585205078125,2885.581787109375,1786.0916748046875,609.6240844726562,323.95440673828125,991.975830078125,541.0121459960938,92.19440460205078,773.1329345703125,203.36102294921875,1013.8460693359375,505.7140197753906,176.39268493652344,115.72241973876953,714.702392578125,736.0347290039062,623.3919067382812,5151.06982421875,84.75434112548828,101.6372299194336,80.13653564453125,472.85089111328125,180.37161254882812,772.4749145507812,110.00238037109375,408.1846923828125,13.041826248168945,1118.025146484375,402.9251403808594,344.7503662109375,3085.80517578125,332.6922302246094,202.05064392089844
2016-05-01,38.914695739746094,185.77857971191406,1340.921142578125,940.7098999023438,504.0665588378906,2188.75830078125,181.66453552246094,748.0249633789062,311.4895324707031,215.65234375,1205.4661865234375,458.41900634765625,169.37142944335938,1046.8973388671875,2973.77392578125,1647.987060546875,649.9299926757812,319.42095947265625,1127.9971923828125,564.68603515625,100.71053314208984,755.5839233398438,209.96949768066406,1066.0438232421875,522.6884155273438,190.56057739257812,117.06653594970703,744.0020141601562,864.48583984375,619.3404541015625,5485.66162109375,87.0968017578125,98.59630584716797,83.82482147216797,460.8936462402344,195.5934600830078,726.2482299804688,107.89486694335938,459.4638977050781,12.419636726379395,1132.9732666015625,447.8465881347656,349.206298828125,3149.493896484375,368.3179016113281,198.8067626953125
2016-06-01,46.339744567871094,199.99118041992188,1288.4244384765625,958.3328857421875,521.9710693359375,2248.611083984375,231.6493377685547,788.2313842773438,325.14044189453125,235.8099365234375,1228.96337890625,485.9154357910156,181.9260711669922,1056.6099853515625,3159.313232421875,1713.6495361328125,695.97900390625,317.97222900390625,1142.488037109375,562.0820922851562,117.55144500732422,800.4362182617188,206.45066833496094,1074.501953125,490.1001892089844,201.09805297851562,123.40379333496094,760.7446899414062,877.9498291015625,669.7617797851562,5869.81884765625,95.09765625,101.19280242919922,91.1455307006836,466.3309326171875,208.81117248535156,726.5814819335938,120.21916961669922,459.0640869140625,11.959030151367188,1125.78564453125,419.1697998046875,393.52301025390625,3329.38427734375,340.2380065917969,203.36279296875
2016-07-01,43.08127212524414,224.69398498535156,1333.869384765625,1069.89404296875,534.3477783203125,2257.68115234375,271.7908630371094,1022.427978515625,320.929931640625,264.6165466308594,1306.8497314453125,511.5205078125,190.64459228515625,1141.2130126953125,2742.31591796875,2002.3526611328125,730.1167602539062,327.76666259765625,1252.672119140625,600.2940673828125,127.78996276855469,830.8858032226562,230.27606201171875,1141.1214599609375,454.7505798339844,206.7068328857422,141.17257690429688,760.8941650390625,914.5286254882812,686.9981079101562,6499.08251953125,96.34493255615234,102.97057342529297,98.3544692993164,488.34478759765625,221.80276489257812,790.2322998046875,130.25271606445312,502.9963073730469,13.188551902770996,1166.958984375,404.4170227050781,408.1983337402344,3629.234130859375,389.80322265625,198.6609649658203
2016-08-01,38.88798904418945,254.23097229003906,1322.165283203125,1111.9063720703125,589.4126586914062,2494.512939453125,296.07733154296875,1086.2464599609375,293.9826354980469,269.0592041015625,1552.323974609375,555.6990356445312,193.84136962890625,1259.285888671875,2902.836181640625,2028.21484375,696.5906372070312,338.9106140136719,1294.4337158203125,621.9705810546875,152.38148498535156,825.9323120117188,225.98410034179688,1151.3614501953125,438.65850830078125,212.9297332763672,148.4984588623047,804.6652221679688,887.6006469726562,678.4473876953125,5899.83544921875,96.89253234863281,110.54951477050781,102.6574935913086,510.0457458496094,244.1377716064453,738.5309448242188,128.51174926757812,537.7000122070312,14.057353973388672,1121.7413330078125,393.2242431640625,405.3892822265625,3943.244873046875,398.59930419921875,179.51724243164062
2016-09-01,35.0953483581543,248.23658752441406,1286.3675537109375,1114.59521484375,534.6041870117188,2368.133544921875,306.27978515625,1041.6466064453125,279.41387939453125,273.524169921875,1509.013671875,562.5852661132812,187.33152770996094,1229.10107421875,2919.32421875,2213.363037109375,721.472412109375,350.781005859375,1283.381591796875,613.1312866210938,146.11399841308594,781.620849609375,220.86004638671875,1160.8250732421875,438.7432556152344,197.61813354492188,146.4866943359375,774.8480224609375,851.1226196289062,663.8546142578125,5826.29833984375,90.04769134521484,121.70645141601562,98.66181945800781,521.4496459960938,242.92913818359375,707.15771484375,130.0192413330078,534.8499755859375,14.214982032775879,1085.7841796875,352.1655578613281,382.7223205566406,3769.8525390625,420.3711242675781,174.8800506591797
2016-10-01,35.736351013183594,296.82037353515625,1312.420166015625,1027.4017333984375,480.83270263671875,2385.302001953125,337.5758056640625,1058.0718994140625,283.7296447753906,298.7288818359375,1485.6651611328125,559.7614135742188,188.78465270996094,1218.7220458984375,3159.876953125,2141.348876953125,724.4487915039062,334.66497802734375,1281.769775390625,606.4839477539062,144.1119842529297,753.3857421875,242.49496459960938,1164.562255859375,422.418212890625,199.051025390625,140.51492309570312,817.0806884765625,879.3616333007812,619.5094604492188,6327.06591796875,93.64986419677734,136.0513916015625,99.10861206054688,507.6158142089844,249.4556121826172,708.7337646484375,130.34523010253906,537.0,15.400040626525879,1071.4454345703125,365.41839599609375,361.84747314453125,3898.220947265625,435.3119812011719,168.72756958007812
2016-11-01,36.35065460205078,268.6852722167969,1170.698486328125,931.3740234375,463.99517822265625,2248.830322265625,298.34228515625,907.3838500976562,288.8463134765625,287.5218811035156,1360.489501953125,551.4400634765625,179.36865234375,1117.884033203125,3003.407470703125,1927.374267578125,653.152099609375,355.18609619140625,1163.327880859375,577.8468017578125,169.24615478515625,760.1405639648438,232.59719848632812,1054.7352294921875,417.55352783203125,190.37171936035156,146.45701599121094,753.3577270507812,821.1907958984375,559.67431640625,5696.6455078125,100.35450744628906,136.99981689453125,108.12362670898438,476.38751220703125,249.79400634765625,676.7005004882812,115.35015869140625,459.29998779296875,15.764673233032227,1019.3889770507812,406.9803771972656,313.36541748046875,3527.01513671875,395.4801025390625,169.87774658203125
2016-12-01,40.891151428222656,259.5486145019531,1155.6151123046875,857.7805786132812,444.3431701660156,2204.484375,288.84820556640625,830.831298828125,271.98358154296875,283.74896240234375,1294.7283935546875,553.5813598632812,174.37001037597656,746.2399291992188,2875.1689453125,1943.7109375,647.4859619140625,365.8575439453125,1162.8673095703125,581.0260620117188,149.31216430664062,750.5248413085938,223.619140625,1075.361328125,432.55560302734375,197.86376953125,137.859375,717.7067260742188,801.2067260742188,559.4852905273438,5459.93798828125,101.33869171142578,138.35630798339844,103.3907470703125,520.8240966796875,241.91392517089844,600.621826171875,113.62712860107422,472.0,14.860687255859375,1059.4737548828125,410.08392333984375,316.5620422363281,3181.25830078125,403.6211242675781,173.23696899414062
2017-01-01,46.55341339111328,283.6230163574219,1204.733154296875,934.456787109375,460.1931457519531,2373.032470703125,323.8710021972656,1022.9031982421875,309.8468322753906,304.3547668457031,1404.24853515625,559.9559936523438,179.71739196777344,666.6359252929688,2836.0869140625,2052.953369140625,683.3594360351562,358.43389892578125,1257.9615478515625,619.7788696289062,182.92063903808594,776.9091796875,235.57528686523438,1215.2777099609375,397.4580993652344,211.33309936523438,167.84536743164062,772.0059814453125,858.9024658203125,585.6484375,5313.50927734375,106.01349639892578,146.4545135498047,116.7442398071289,502.9244079589844,251.72779846191406,602.0518798828125,120.00703430175781,523.5499877929688,17.58783721923828,998.6746215820312,379.3003845214844,350.70770263671875,3616.0849609375,452.12432861328125,167.2305450439453
2017-02-01,52.61630630493164,291.7444763183594,1274.859619140625,985.9592895507812,500.33660888671875,2308.083984375,390.5540466308594,1093.2406005859375,324.92987060546875,299.17547607421875,1448.63525390625,568.0826416015625,187.0990447998047,722.5777587890625,2677.456787109375,2151.163818359375,743.1360473632812,371.2264099121094,1261.8299560546875,669.610595703125,177.5278778076172,786.44580078125,242.05699157714844,1274.049072265625,433.32611083984375,214.69017028808594,158.3582763671875,799.8784790039062,872.531982421875,619.6748046875,5678.89111328125,100.23149871826172,139.947021484375,108.26447296142578,595.718994140625,260.2846984863281,647.3369140625,128.5756378173828,456.75,18.334192276000977,1107.7255859375,418.89117431640625,423.50341796875,3694.48583984375,448.1005859375,178.47662353515625
2017-03-01,57.98477554321289,328.33941650390625,1141.1689453125,1033.41845703125,484.68414306640625,2349.582275390625,408.9384765625,1155.2913818359375,311.4930725097656,298.377685546875,1513.4993896484375,577.0851440429688,170.09796142578125,594.0306396484375,2473.026611328125,2281.089111328125,787.2649536132812,389.41815185546875,1383.44921875,694.8757934570312,187.83192443847656,828.0886840820312,242.49496459960938,1383.29345703125,437.54205322265625,229.510498046875,159.41709899902344,869.7843017578125,935.3054809570312,607.750244140625,6066.06494140625,103.69161987304688,135.2946014404297,111.72076416015625,635.5842895507812,283.6832275390625,656.0601806640625,140.21774291992188,465.8500061035156,18.334192276000977,1092.2523193359375,385.12994384765625,448.2529602050781,3900.22705078125,453.465576171875,189.128173828125
2017-04-01,58.19844436645508,316.83404541015625,1207.8671875,1078.6156005859375,503.2992248535156,2398.6181640625,456.5585021972656,1258.9727783203125,316.3428039550781,336.4053039550781,1625.8905029296875,542.5349731445312,170.93087768554688,598.3630981445312,2441.8359375,2323.925048828125,866.8544921875,362.418212890625,1418.8427734375,744.948486328125,191.97276306152344,849.1597900390625,243.94021606445312,1402.5120849609375,393.32769775390625,227.6272430419922,168.5653839111328,899.4518432617188,1039.1756591796875,630.7256469726562,6081.5908203125,102.754638671875,136.42819213867188,117.77962493896484,671.3356323242188,280.15411376953125,612.0145874023438,142.59274291992188,458.8999938964844,17.063674926757812,1020.9940185546875,349.7330627441406,455.5180358886719,4158.8232421875,502.90447998046875,181.26156616210938
2017-05-01,62.391719818115234,327.7593078613281,1186.1729736328125,1108.2174072265625,507.6443786621094,2383.501220703125,418.27789306640625,1309.0377197265625,330.62493896484375,347.3498840332031,1584.666259765625,502.5345764160156,162.2190704345703,554.3238525390625,2371.093994140625,2534.939453125,866.8544921875,384.74383544921875,1449.0262451171875,788.1568603515625,193.27281188964844,969.0928955078125,285.94000244140625,1437.212158203125,418.19561767578125,255.30279541015625,164.2030029296875,963.3743896484375,1045.64892578125,669.16748046875,6033.78466796875,100.06866455078125,129.4440460205078,117.75129699707031,645.1116333007812,278.7521057128906,478.2093811035156,139.14666748046875,476.1499938964844,19.169809341430664,1143.8154296875,327.127685546875,460.0223388671875,4106.21337890625,537.3089599609375,196.3896484375
2017-06-01,70.8316879272461,351.0118103027344,1248.317138671875,1061.76904296875,510.9032287597656,2337.647705078125,410.9639892578125,1354.5648193359375,337.877197265625,299.0581359863281,1655.2723388671875,540.7344360351562,150.91221618652344,616.3121337890625,2527.281494140625,2410.524169921875,932.1847534179688,381.4469299316406,1490.65478515625,795.7918701171875,183.88363647460938,980.5368041992188,279.5589599609375,1435.513427734375,400.43280029296875,265.0055847167969,172.29244995117188,953.10302734375,1002.2360229492188,636.888671875,6152.85693359375,99.28784942626953,115.03699493408203,119.22354125976562,664.0218505859375,266.9801025390625,529.78662109375,140.3108673095703,432.54998779296875,20.728992462158203,1061.0587158203125,320.41729736328125,508.0200500488281,3875.12158203125,524.270751953125,189.49493408203125
2017-07-01,73.66282653808594,382.7725830078125,1233.0872802734375,1120.2742919921875,513.32275390625,2352.178466796875,498.08697509765625,1680.1102294921875,372.8039855957031,331.00860595703125,1759.1402587890625,545.1140747070312,153.9088592529297,640.736083984375,2238.956298828125,2681.6962890625,1036.9613037109375,400.2749328613281,1651.5399169921875,865.2562866210938,211.52151489257812,1059.126708984375,293.8459167480469,1597.414794921875,439.4465026855469,237.09173583984375,189.52352905273438,1018.8204345703125,1063.598876953125,662.7212524414062,6180.5751953125,102.56725311279297,123.885986328125,126.44322204589844,777.1942749023438,304.8831787109375,506.85809326171875,157.91375732421875,444.6000061035156,21.539920806884766,1131.7144775390625,323.6467590332031,527.19970703125,3970.8466796875,551.655029296875,211.57272338867188
2017-08-01,71.18171691894531,381.1724853515625,1060.3177490234375,1126.8802490234375,498.9698486328125,2404.890625,549.3060913085938,1762.383056640625,381.5332336425781,371.6513977050781,1908.741943359375,558.5777587890625,146.67987060546875,663.11279296875,1912.7376708984375,2813.371337890625,1158.0250244140625,387.9022521972656,1655.124267578125,861.4012451171875,229.19247436523438,1117.7762451171875,289.42755126953125,1614.2174072265625,397.6182861328125,234.59823608398438,217.91993713378906,973.9063110351562,1024.6119384765625,641.1483154296875,6503.9814453125,105.4094009399414,114.78105163574219,124.14991760253906,772.85986328125,270.98016357421875,458.7130126953125,187.28121948242188,376.54998779296875,24.666624069213867,1136.975830078125,367.6252746582031,600.6423950195312,3925.125732421875,520.7752075195312,219.38427734375
2017-09-01,62.455177307128906,365.45806884765625,984.3150024414062,1091.34423828125,507.7455749511719,2656.872314453125,514.5281982421875,1817.91796875,347.41204833984375,331.11395263671875,1959.85595703125,572.4468383789062,167.3472900390625,814.8461303710938,2204.11083984375,2792.1220703125,1098.6800537109375,393.0522766113281,1622.7557373046875,875.5846557617188,231.6962890625,1075.759521484375,268.5980529785156,1639.01416015625,391.077880859375,214.691650390625,212.82315063476562,1000.0999755859375,1042.4024658203125,597.9776000976562,6605.759765625,104.59736633300781,125.0195541381836,119.47838592529297,757.0100708007812,247.6627197265625,479.78240966796875,197.4431915283203,401.5,25.227190017700195,1109.4661865234375,393.1268615722656,568.96044921875,3781.6767578125,489.61236572265625,205.5581512451172
2017-10-01,71.04747009277344,417.45159912109375,1022.7621459960938,1138.7413330078125,521.70703125,2783.0771484375,500.1438293457031,1780.8780517578125,443.5312805175781,380.5035400390625,2093.05419921875,612.980224609375,176.9859161376953,850.0880126953125,2298.1904296875,2883.372802734375,1194.35205078125,384.51544189453125,1590.38720703125,876.9423217773438,258.6781311035156,1133.9967041015625,291.4182434082031,1585.3773193359375,400.6169128417969,220.84231567382812,221.3892059326172,1022.8511352539062,1115.6507568359375,641.1483154296875,6626.3544921875,114.68183898925781,140.42555236816406,121.8756103515625,912.0667724609375,298.34649658203125,530.6596069335938,217.734375,428.3999938964844,27.208480834960938,1195.114501953125,413.90582275390625,618.3084716796875,4318.23681640625,502.69378662109375,215.68019104003906
2017-11-01,78.72682189941406,386.0711669921875,1089.4822998046875,1108.3411865234375,533.9232177734375,2824.432861328125,520.4824829101562,1708.1339111328125,442.8622741699219,353.9820861816406,2172.499267578125,586.9021606445312,170.40570068359375,1002.7667236328125,2161.80322265625,2678.583740234375,1138.6785888671875,381.01092529296875,1560.859619140625,898.8598022460938,232.60716247558594,1166.0704345703125,298.6527099609375,1619.2840576171875,430.1153564453125,212.82151794433594,218.305419921875,998.1541748046875,1110.40234375,670.5883178710938,7014.92919921875,114.61853790283203,132.74661254882812,118.53889465332031,893.357177734375,312.5418395996094,518.2305297851562,275.4418640136719,404.1499938964844,26.835420608520508,1204.3050537109375,420.08795166015625,797.0606079101562,4124.6982421875,459.95892333984375,214.1032257080078
2017-12-01,89.33292388916016,393.4918518066406,1186.4849853515625,1119.697509765625,562.3944702148438,2848.443603515625,522.1096801757812,1737.458984375,472.4786376953125,363.7125244140625,2124.521240234375,594.3251342773438,162.46620178222656,1058.0103759765625,2284.9873046875,2714.07861328125,1134.6392822265625,401.0435485839844,1593.181640625,907.9274291992188,264.6275329589844,1261.6512451171875,304.91607666015625,1606.5689697265625,459.1760559082031,218.8059539794922,231.1116485595703,1008.032958984375,1148.4637451171875,716.1904296875,7204.7763671875,111.99273681640625,145.76437377929688,115.25972747802734,892.8724365234375,302.3465576171875,548.1755981445312,303.5521545410156,431.8500061035156,28.31414222717285,1233.62451171875,432.7957763671875,835.2638549804688,4239.30078125,479.67547607421875,230.4965362548828
2018-01-01,114.4922103881836,415.9965515136719,1145.123291015625,1090.5091552734375,591.962646484375,2851.476806640625,480.3789978027344,1659.47265625,392.37176513671875,345.8676452636719,2113.19775390625,578.3561401367188,185.07986450195312,1001.2254638671875,2106.244873046875,2408.395751953125,1129.0914306640625,444.30047607421875,1822.2296142578125,972.5646362304688,247.79505920410156,1263.0347900390625,342.7392883300781,1708.093994140625,506.8539733886719,225.58001708984375,248.37222290039062,1106.571044921875,1292.9058837890625,727.5850830078125,6865.630859375,107.72183990478516,151.92498779296875,111.4915771484375,931.89111328125,305.6148986816406,556.573486328125,278.84771728515625,399.5,28.60896110534668,1421.39501953125,526.0437622070312,846.3597412109375,4299.5458984375,472.9775085449219,223.4917755126953
2018-02-01,109.30998992919922,396.1109619140625,1184.7613525390625,1080.3125,527.29150390625,2580.99609375,504.2714538574219,1622.2845458984375,384.7256774902344,301.7823181152344,2253.095458984375,575.914306640625,191.01129150390625,988.2212524414062,2117.508056640625,2454.3876953125,1121.937744140625,424.3119812011719,1684.7449951171875,913.6492309570312,237.39572143554688,1215.441162109375,304.1877746582031,1637.601318359375,516.7024536132812,220.3020477294922,267.431640625,1088.210693359375,1203.1373291015625,694.4978637695312,7134.49560546875,103.29275512695312,140.61184692382812,113.7352066040039,925.34765625,261.46783447265625,513.8155517578125,264.31292724609375,369.8999938964844,27.25165367126465,1389.3787841796875,526.0437622070312,794.3839721679688,4077.4052734375,458.32373046875,215.46450805664062
